taiLieu_0: [-1.2605337, -1.3629503, -3.6479387, 3.3892853, -0.88207, 1.1194999, -1.9453851, -2.072256, -2.446612, 0.15579697, 1.129683, 3.4709628, -1.3813784, 0.042120535, -1.8383102, -0.85779214, 1.0194753, 3.1216538, -1.6167829, -0.169109, 0.7422089, 2.0934992, -1.2388453, 0.47389865, 1.8698626, -1.5781806, -3.0651512, -1.924472, 3.2492692, -2.0983672, 2.7314928, 2.0583947, -2.4171002, -2.5577168, -1.6617459, 0.2125873, 0.9069252, -1.8762214, -0.9391969, 0.17568487, -1.3254176, -2.7107341, 0.9332177, -1.1704866, -0.86335784, -2.1632004, -1.9428871, 1.0925584, 1.7973741, -3.719262, 0.7909449, 1.4168323, -1.7795222, -2.190718, -0.08100712, 1.5495276, 1.3824607, 0.9378695, -0.6110697, 3.5373468, 0.18636537, 1.7738849, -0.009659348, -1.7746154, 0.26193148, -2.796629, 0.60286105, -0.47885144, -0.92881656, -3.5486574, -2.2556877, -1.8434339, -2.1586637, -3.4980674, -2.7188418, 0.9455783, -3.504532, -0.70356226, 2.1419628, 1.642445, 2.1120355, 0.10138859, -2.936397, -0.6278759, 2.3563116, 1.0546641, 1.7603108, -1.049089, 0.7160701, -2.2556453, -2.353985, 0.6497032, -1.7741535, -1.6412122, -1.5391309, 2.6473494, 1.5914451, 0.17234032, 1.4410418, 1.1910061]
taiLieu_1: [-1.1020412, 0.0070320684, -1.4047399, 0.589754, 0.18506438, -0.9161902, -0.31985506, 0.6605873, -1.4443686, -0.24690485, 0.36277005, -1.0199983, -0.24898219, -0.031066978, -0.37325117, -1.4034259, 0.33294722, 0.11159803, -0.9974887, -1.1144772, 0.18720278, -0.12376235, -0.67461216, 0.5403724, 0.5391803, -0.4877585, -1.4416928, -1.1174368, -0.45260903, -1.214958, 1.5171003, 1.1406001, -0.2502411, -0.8272722, 0.106264696, 0.2683086, -0.06294565, -1.3265483, -0.5048126, -0.4952563, -0.1665947, -1.2075347, -0.35158467, -1.2094951, 0.5292866, -0.48081353, 0.2524528, -0.07880131, 1.0473248, -0.053143762, -0.8958115, -0.03516417, 0.00993352, -0.89215374, -0.31354344, 1.3603158, -0.383111, -0.38477942, -0.37422752, 0.55738395, 0.22943091, 1.5866107, 0.50505686, 0.044921793, 0.04813437, -0.6212793, 1.1756248, 0.41983148, -0.21383344, 0.023299271, -0.9777233, 0.6389888, -0.043136757, -0.85172486, -0.2576015, 0.27624798, -0.3220171, -0.74520713, -0.5212439, 0.41493502, 0.94159555, 0.23005886, -1.1281674, 0.5991203, 0.30218977, 0.36572745, 0.48629773, 0.037853774, 1.3126166, 0.73908347, -0.7857074, 1.3259337, -0.68387467, -0.5729318, 0.41525704, 1.6713532, 0.8908961, -0.41424543, 1.3090049, -0.15021601]
taiLieu_2: [-1.26398, -0.20099318, -1.659735, 0.69583297, 0.17971751, -0.91106874, -0.34815785, 0.59190255, -1.7494271, -0.22124638, 0.42626873, -0.9248624, -0.43071234, 0.074457355, -0.47637618, -1.4664668, 0.44380003, 0.17557488, -1.1717446, -1.3356204, 0.24525136, -0.044925332, -0.68796617, 0.61644095, 0.6991953, -0.550686, -1.6349105, -1.3243423, -0.3405517, -1.347967, 1.887016, 1.3030568, -0.28472283, -1.2065396, -0.046675187, 0.254383, -0.01766219, -1.5731611, -0.4638129, -0.57151085, -0.20441516, -1.3850937, -0.3035672, -1.2882109, 0.39389583, -0.66894764, 0.0756183, 0.019600626, 1.2447526, -0.35601133, -0.99820036, -0.03535162, -0.2097215, -1.0346475, -0.3172105, 1.6120702, -0.25291228, -0.366458, -0.40821284, 0.8676169, 0.3043844, 1.9012556, 0.45873737, -0.062199634, 0.052332383, -0.75968826, 1.3626684, 0.45142764, -0.23757671, -0.19412476, -1.195465, 0.6461845, -0.2696991, -1.1488401, -0.35920957, 0.3252998, -0.5775514, -0.67406183, -0.4508629, 0.46314147, 1.0797848, 0.23383144, -1.3479245, 0.654783, 0.44532308, 0.4844751, 0.57940114, -0.04791118, 1.2919658, 0.6636457, -0.9319776, 1.3361934, -0.8319836, -0.7012145, 0.44592115, 2.001754, 0.9680095, -0.36573604, 1.6049423, -0.1978827]
taiLieu_3: [-1.1081412, -0.014819943, -1.4039127, 0.6889759, 0.19543922, -0.91510206, -0.32331836, 0.6634472, -1.4758492, -0.20622507, 0.34611872, -1.0314994, -0.23487976, -0.008174186, -0.45481303, -1.383176, 0.36807427, 0.09614952, -0.9858115, -1.1224049, 0.1478417, -0.12703381, -0.5975558, 0.58622265, 0.67168665, -0.49249503, -1.4416227, -1.1930785, -0.4475565, -1.2646959, 1.4764522, 1.1846144, -0.21552004, -0.86009115, 0.058369607, 0.28951636, -0.08869941, -1.3760457, -0.43317312, -0.5258421, -0.23744428, -1.2159287, -0.4624816, -1.1421485, 0.48532337, -0.5249208, 0.21127674, -0.10569518, 1.0771946, 0.029558796, -0.9327633, -0.08522862, -0.057277076, -0.7918096, -0.28619847, 1.3638885, -0.43211898, -0.38517648, -0.3954069, 0.54187477, 0.22773655, 1.6126294, 0.39032078, 0.053799972, 0.09097247, -0.5716202, 1.1966221, 0.45225844, -0.23497923, 0.0071910955, -1.0338352, 0.6644084, -0.1756536, -0.8827092, -0.23784491, 0.25945187, -0.3318759, -0.7783014, -0.48251474, 0.4482897, 0.91219705, 0.17688668, -1.1394575, 0.64679956, 0.3084071, 0.28722754, 0.49332944, -0.038893167, 1.2214452, 0.6834295, -0.7682306, 1.2501811, -0.7929375, -0.586163, 0.46771428, 1.7277849, 0.82536334, -0.2936781, 1.3460361, -0.1916095]
taiLieu_4: [-1.1018074, 0.050539006, -1.2185789, 0.34948313, 0.19170356, -0.7952412, -0.16830625, 0.7219756, -1.1989716, -0.32943454, 0.46477088, -1.2557034, -0.14053205, 0.10836437, -0.35602, -1.5250281, 0.33097905, -0.043289702, -0.9387585, -0.9785012, 0.14298843, -0.2577525, -0.57156396, 0.51630974, 0.38318673, -0.6469113, -1.1974143, -1.0182842, -0.60715264, -1.1350659, 1.2886496, 1.2149639, -0.19034098, -0.940714, 0.00073635275, 0.33509508, -0.19875616, -1.2175281, -0.3696252, -0.2899579, -0.18425232, -0.99761045, -0.4107391, -1.0358222, 0.52766335, -0.3184133, 0.2959395, -0.22933276, 1.0478286, 0.057746816, -0.73289853, -0.2972216, -0.05590631, -0.8657146, -0.19483522, 1.2658278, -0.3777095, -0.5596444, -0.3765167, 0.45253015, 0.17606585, 1.5726719, 0.5347462, -0.012515724, 0.13725904, -0.63892585, 1.1599448, 0.3440155, -0.2461395, -0.10007207, -0.64493704, 0.7151834, 0.05679099, -0.63538754, -0.36210817, 0.36749706, -0.303834, -0.6565216, -0.49455714, 0.2978575, 0.7229686, 0.20889537, -1.2144008, 0.5241773, 0.36018696, 0.06680586, 0.51827484, 0.15092924, 1.2669535, 0.87957394, -0.57268554, 1.1375136, -0.55720615, -0.5700749, 0.37863126, 1.438187, 0.69339913, -0.34799317, 1.0660348, -0.2593934]
taiLieu_5: [-0.9335036, -0.05143182, -1.4367583, 0.81685853, 0.3816743, -1.070786, -0.2457748, 0.53536975, -1.8355118, -0.18213563, -0.43453947, -0.5488411, -0.33166793, -0.45353347, -0.27953085, -0.8037339, -0.031067949, 0.63355076, -1.1928325, -1.4211345, -0.16711275, -0.15192047, -0.27119115, 0.13769378, 0.6461103, -0.083648436, -1.6890881, -1.0305682, -0.37241194, -1.0629525, 1.779421, 0.6212918, 0.024282316, 0.0856956, 0.65846753, 0.46625102, 0.005177185, -1.3295673, -0.5750959, -0.77581185, -0.12821384, -1.6925259, -0.19061586, -1.6001616, 0.80885404, -0.6342927, 0.63445103, -0.30638888, 0.79701954, 0.09018234, -0.8115072, 0.39596778, 0.28873405, -0.30887088, -0.67863196, 1.0045886, -0.62429273, 0.073769026, -0.23972762, 0.46215978, 0.6699891, 0.92711323, 0.23620561, 0.52315474, -0.06157934, -0.08149109, 1.5945742, 1.0319868, 0.09598083, 1.2166568, -1.5528343, 0.85090655, -0.29534465, -1.1256806, 0.13857035, -0.06924809, -0.035720326, -1.1867172, -0.72074425, 0.47566456, 1.4429961, 0.25947133, -0.44415876, 0.5748712, -0.03802079, 0.62064856, 0.06097703, -0.15568094, 1.0773259, 0.8115528, -0.95207787, 1.1468617, -1.0250586, -0.80751127, 0.63491535, 1.7518061, 1.226307, -0.959829, 1.6410171, 0.5543728]
taiLieu_6: [-1.4871656, -0.10670361, -1.4804895, 0.35441685, -0.024518749, -0.81202614, -0.33949032, 0.6785068, -1.4434488, -0.39743808, 0.78295887, -1.5004549, -0.17727776, 0.3013029, -0.356286, -1.8156377, 0.63320935, 0.0015621596, -1.177876, -1.1977705, 0.32561395, -0.22095242, -0.8339485, 0.7366651, 0.34721795, -0.83468044, -1.4444412, -1.2029284, -0.56380725, -1.4671533, 1.7884583, 1.5602349, -0.3964297, -1.4477663, -0.17768818, 0.24977961, -0.04599887, -1.4798019, -0.38271117, -0.22225949, -0.20050979, -1.1637734, -0.2534693, -1.3003142, 0.62621593, -0.55730236, 0.088056415, -0.016889457, 1.4383937, -0.19583008, -0.8209436, -0.15835996, -0.18870942, -1.265193, -0.12974422, 1.7566975, -0.2653402, -0.5302667, -0.40615773, 0.80462444, 0.26157212, 2.16893, 0.56329936, -0.08281047, 0.26634356, -0.82533896, 1.4081187, 0.1995324, -0.2829431, -0.3289282, -0.7088494, 0.7421702, -0.04401829, -0.9151175, -0.40208986, 0.51491517, -0.41782108, -0.56233644, -0.39772713, 0.48525572, 0.90389365, 0.18443102, -1.6202196, 0.724701, 0.5701654, 0.20588554, 0.58406174, 0.35000086, 1.4302089, 0.9479714, -0.7549459, 1.2412289, -0.68264914, -0.79213536, 0.346255, 1.789579, 0.99861413, -0.49426895, 1.3287287, -0.3224079]
taiLieu_7: [-0.9398661, 0.16186407, -1.8923318, 0.88601434, 0.6088477, -1.3805399, -0.07065243, 0.70475787, -2.2577796, -0.27858955, -0.4403339, -0.81744885, -0.5128634, -0.60042375, -0.43230942, -1.0713147, -0.12666102, 0.72379863, -1.567687, -1.83331, -0.29917705, -0.2702373, -0.16727546, 0.18100272, 0.7977836, -0.09112493, -1.953562, -1.1806982, -0.44722143, -1.243784, 2.2069628, 0.6848996, 0.054791246, 0.21292143, 0.9535656, 0.59726006, -0.10546899, -1.5955691, -0.6894797, -1.0021675, -0.061448805, -2.1613474, -0.31442118, -1.9430621, 0.96972847, -0.7253443, 0.79552245, -0.39355555, 0.93677425, 0.27433616, -1.0501302, 0.3131206, 0.36901593, -0.22180584, -0.78789914, 1.1683811, -0.86598027, -0.12657073, -0.40638724, 0.505721, 0.7564987, 0.95998764, 0.54127145, 0.6801876, -0.11740635, -0.11478086, 2.002719, 1.4359442, 0.114545524, 1.6404902, -2.0473669, 1.1773936, -0.25716972, -1.387755, 0.048604093, -0.01195271, -0.032557648, -1.4128032, -0.93609744, 0.5394645, 1.7565925, 0.3080442, -0.47162828, 0.5989387, -0.021340525, 0.69957376, 0.19899547, -0.1127779, 1.5049347, 1.0353149, -1.2215787, 1.6333778, -1.3684208, -1.0531476, 0.8896571, 2.1708226, 1.4816614, -1.1838738, 2.096855, 0.7933429]
taiLieu_8: [-1.3605139, -0.03187857, -1.2962527, 0.75226176, 0.22779992, -1.2116797, -0.51182353, 1.1530569, -1.7708342, 0.17031763, 0.43938246, -1.1044656, -0.119975604, -0.24854203, -1.0475582, -1.1358387, 0.20287295, -0.40071988, -0.6425234, -1.5662411, 0.52328223, -0.22419876, -0.7542325, 0.56680244, 1.2168543, -0.31582332, -1.5723387, -1.4034346, -0.9538349, -1.4518521, 1.3961141, 0.99137986, 0.0405574, -0.588334, 0.39122456, 0.08204082, -0.050387584, -1.5844839, -0.3163128, -0.88619095, -0.4383214, -1.3425652, -1.149246, -1.0660635, 0.43180388, -0.22859666, 0.56512547, -0.25995052, 1.0167917, 0.5189036, -1.4366928, -0.53298086, 0.045012064, -0.77827144, 0.027927462, 1.6164801, -0.666977, -0.58193004, -0.46710587, 0.3410961, 0.19169529, 1.5900553, 0.22991426, 0.36771277, -0.06421493, -0.42131507, 1.2202244, 0.6727467, -0.24377818, -0.16525392, -1.3990091, 0.5966504, -0.3076066, -0.5826517, -0.016223075, 0.25729677, -0.39228892, -0.9923136, -0.9625842, 0.31981, 0.7179903, 0.44644684, -0.6611494, 1.0317125, 0.17717402, 0.3314463, 0.5345916, -0.36226645, 1.41235, 1.0004165, -0.7977004, 1.7286272, -1.0464034, -0.3609355, 1.0902618, 1.7607297, 0.6562713, 0.22444668, 1.479871, -0.5160688]
taiLieu_9: [-0.6653888, -0.45003387, -1.8891356, 0.7076173, -0.14488561, -0.77239114, -0.51309234, -0.024800746, -1.9596262, -0.3904964, 0.21796192, 0.021516208, -0.91631365, 0.023564255, 0.15908712, -1.2809461, 0.50350976, 0.4934071, -1.1002358, -1.0145193, 0.33717868, 0.45119792, -0.39353025, 0.76918554, 0.6966824, -0.7895706, -1.7913549, -1.1957946, 0.09275928, -1.2373282, 2.0530527, 1.4049032, -0.31920347, -0.7373678, -0.65779215, 0.56691545, 0.39683932, -1.4129809, -0.53761613, -1.1295949, -0.080648504, -1.0900333, -0.20399426, -1.3730433, -0.30874613, -0.7460724, -0.81225, 0.35019225, 1.2863679, -0.9319454, -0.92758256, -0.081481256, -0.5549143, -0.82371235, -0.6607423, 1.2486732, -0.057218075, -0.16174804, -0.14459023, 1.0570583, 0.43267918, 2.0630774, -0.45527, -0.60467386, 0.13837515, -0.65919036, 1.3885012, 0.24756795, -0.47190008, -0.31409833, -1.140194, 0.4853871, -0.80040187, -1.2117884, -0.4135308, 0.4780693, -0.34750563, -0.34182116, -0.020850433, 0.2581854, 1.4428706, -0.05774575, -1.6052132, 0.573578, -0.04407556, 0.8593822, 0.7923655, -0.72542447, 0.90419036, 0.049101558, -0.89164436, 0.7625877, -0.38685775, -0.27247337, 0.51601255, 2.0336604, 0.66320455, -0.16768728, 1.5478091, -0.30032414]
